Year,Product Name,Sales
2016,3M Organizer Strips,6.48
2016,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48
2016,Xerox 20,6.48
2016,Xerox 231,6.48
2016,"Avery Durable Slant Ring Binders, No Labels",6.368
2016,Ibico Presentation Index for Binding Systems,6.368
2016,Avery 479,6.264
2016,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904
2016,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892
2016,"Advantus Push Pins, Aluminum Head",5.81
2016,"Sanford Colorific Colored Pencils, 12/Box",5.76
2016,SANFORD Liquid Accent Tank-Style Highlighters,5.68
2016,"Avery Durable Plastic 1"" Binders",5.448
2016,Xerox 1986,5.344
2016,Regeneration Desk Collection,5.28
2016,Alliance Rubber Bands,5.04
2016,Newell 308,5.04
2016,Xerox 190,4.98
2016,Angle-D Ring Binders,4.923
2016,Maxell CD-R Discs,4.728
2016,Avery 514,4.608
2016,Peel & Stick Add-On Corner Pockets,4.536
2016,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36
2016,Xerox 1927,4.28
2016,Storex DuraTech Recycled Plastic Frosted Binders,4.24
2016,Newell 326,4.224
2016,"Alliance Big Bands Rubber Bands, 12/Pack",3.96
2016,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9
2016,Avery 480,3.75
2016,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656
2016,Newell 307,3.64
2016,Acco Suede Grain Vinyl Round Ring Binder,3.614
2016,Avery Hidden Tab Dividers for Binding Systems,3.576
2016,Newell 351,3.28
2016,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204
2016,"Brites Rubber Bands, 1 1/2 oz. Box",3.168
2016,Avery 511,3.08
2016,"OIC #2 Pencils, Medium Soft",3.008
2016,Acco Translucent Poly Ring Binders,2.808
2016,Design Ebony Sketching Pencil,2.78
2016,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696
2016,Avery 509,2.61
2016,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61
2016,Maxell 4.7GB DVD+R 5/Pack,2.376
2016,Newell 346,2.304
2016,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
2016,Round Ring Binders,2.08
2016,Wilson Jones DublLock D-Ring Binders,2.025
2016,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
2016,Avery Printable Repositionable Plastic Tabs,1.72
2016,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984
2017,Canon imageCLASS 2200 Advanced Copier,25899.926
2017,GBC Ibimaster 500 Manual ProClick Binding System,12860.562
2017,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93
2017,High Speed Automatic Electric Letter Opener,8842.662
2017,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
2017,Okidata MB760 Printer,7834.4
2017,Hewlett Packard LaserJet 3310 Copier,6839.886
2017,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",6367.878
2017,Global Troy Executive Leather Low-Back Tilter,5510.78
2017,GBC DocuBind P400 Electric Binding System,5443.959999999999
2017,Logitech P710e Mobile Speakerphone,5407.29
2017,Apple iPhone 5,5198.64
2017,Chromcraft Round Conference Tables,5176.413
2017,Ativa V4110MDD Micro-Cut Shredder,4899.93
2017,HON 5400 Series Task Chairs for Big and Tall,4626.468
2017,Ibico EPK-21 Electric Binding System,4535.976
2017,Cubify CubeX 3D Printer Double Head Print,4499.985
2017,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,4289.35
2017,Hewlett Packard 610 Color Digital Copier / Printer,4199.916
2017,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,4164.966
2017,Bady BDG101FRU Card Printer,3999.95
2017,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,3965.3
2017,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,3908.4500000000003
2017,Cisco Unified IP Phone 7945G VoIP phone,3819.0879999999997
2017,Tennsco Double-Tier Lockers,3690.328
2017,Global Adaptabilities Conference Tables,3540.348
2017,Bretford Rectangular Conference Table Tops,3498.009
2017,Bretford CR8500 Series Meeting Room Furniture,3488.526
2017,DMI Eclipse Executive Suite Bookcases,3406.664
2017,"Fellowes Strictly Business Drawer File, Letter/Legal Size",3211.38
2017,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",3067.9759999999997
2017,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0
2017,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3029.0699999999997
2017,Samsung Galaxy Mega 6.3,3023.928
2017,"Hot File 7-Pocket, Floor Stand",2998.296
2017,Logitech Z-906 Speaker sys - home theater - 5.1-CH,2969.91
2017,Standard Rollaway File with Lock,2810.964
2017,Canon PC1060 Personal Laser Copier,2799.96
2017,Hon 4070 Series Pagoda Round Back Stacking Chairs,2728.33
2017,Balt Solid Wood Round Tables,2678.94
2017,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",2644.704
2017,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",2609.8
2017,Tennsco 16-Compartment Lockers with Coat Rack,2591.56
2017,Samsung Galaxy Note 2,2575.944
2017,Hon Non-Folding Utility Tables,2564.891
2017,Iceberg Mobile Mega Data/Printer Cart,2526.93
2017,Mitel MiVoice 5330e IP Phone,2474.9100000000003
2017,Hewlett Packard 310 Color Digital Copier,2459.918
2017,Global Executive Mid-Back Manager's Chair,2444.232
2017,Panasonic KX MB2061 Multifunction Printer,2396.4
2017,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
2017,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2386.5
2017,SAFCO Arco Folding Chair,2375.32
2017,Fellowes Staxonsteel Drawer Files,2318.04
2017,Global Leather Executive Chair,2316.534
2017,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2287.782
2017,Xiaomi Mi3,2279.96
2017,Hon Rectangular Conference Tables,2275.5
2017,Ibico EB-19 Dual Function Manual Binding System,2266.169
2017,"Iceberg OfficeWorks 42"" Round Tables",2249.602
2017,Global Comet Stacking Arm Chair,2239.303
2017,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",2235.84
2017,Okidata C331dn Printer,2233.6
2017,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2135.564
2017,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2130.388
2017,Deluxe Rollaway Locking File with Drawer,2079.4
2017,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496
2017,Hon GuestStacker Chair,2040.03
2017,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2001.5169999999998
2017,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1991.865
2017,"Bush Cubix Conference Tables, Fully Assembled",1986.428
2017,O'Sullivan Plantations 2-Door Library in Landvery Oak,1913.3296
2017,Logitech diNovo Edge Keyboard,1899.924
2017,Tennsco 6- and 18-Compartment Lockers,1856.19
2017,Nortel Meridian M5316 Digital phone,1812.65
2017,GBC DocuBind TL300 Electric Binding System,1793.98
2017,Hon Every-Day Series Multi-Task Chairs,1767.012
2017,Panasonic KX-TG9471B,1763.91
2017,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1759.03
2017,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1754.9
2017,Premier Automatic Letter Opener,1730.664
2017,Laminate Occasional Tables,1726.256
2017,Motorola L703CM,1715.89
2017,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.508
2017,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94
2017,Global Ergonomic Managers Chair,1646.9180000000001
2017,Panasonic KX MC6040 Color Laser Multifunction Printer,1619.82
2017,Canon PC-428 Personal Copier,1599.92
2017,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85
2017,"Dual Level, Single-Width Filing Carts",1550.6000000000001
2017,"Global High-Back Leather Tilter, Burgundy",1525.076
2017,Wireless Extenders zBoost YX545 SOHO Signal Booster,1511.92
2017,LG G2,1499.97
2017,"Global Leather and Oak Executive Chair, Black",1474.802
2017,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1468.88
2017,"Global Manager's Adjustable Task Chair, Storm",1449.4080000000001
2017,Nokia Lumia 1020,1439.968
2017,BPI Conference Tables,1438.5925
2017,"SAFCO Commercial Wire Shelving, Black",1436.656
2017,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9
2017,Hon Olson Stacker Stools,1422.181
2017,Hon 94000 Series Round Tables,1421.664
2017,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1400.3039999999999
2017,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8
2017,"Situations Contoured Folding Chairs, 4/Set",1398.306
2017,Premier Electric Letter Opener,1367.148
2017,Okidata C610n Printer,1362.9
2017,Fellowes PB200 Plastic Comb Binding Machine,1359.92
2017,AT&T CL83451 4-Handset Telephone,1359.534
2017,Ibico Ibimaster 300 Manual Binding System,1324.7640000000001
2017,Hon 5100 Series Wood Tables,1309.41
2017,SAFCO Boltless Steel Shelving,1295.496
2017,BlackBerry Q10,1285.098
2017,Bush Advantage Collection Racetrack Conference Table,1272.63
2017,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3
2017,WD My Passport Ultra 2TB Portable External Hard Drive,1261.4
2017,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1248.96
2017,Nortel Meridian M3904 Professional Digital phone,1231.92
2017,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1223.932
2017,Jabra Supreme Plus Driver Edition Headset,1223.8980000000001
2017,Ibico Hi-Tech Manual Binding System,1219.96
2017,Hon Deluxe Fabric Upholstered Stacking Chairs,1219.8999999999999
2017,Sharp AL-1530CS Digital Copier,1199.976
2017,Hon Mobius Operator's Chair,1180.7040000000002
2017,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,1156.644
2017,Polycom VVX 310 VoIP phone,1151.9360000000001
2017,Cisco SPA 502G IP Phone,1151.52
2017,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1150.92
2017,Wilson Electronics DB Pro Signal Booster,1145.6
2017,Samsung Galaxy S4 Mini,1127.976
2017,Tennsco Single-Tier Lockers,1126.02
2017,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,1119.24
2017,Bretford CR4500 Series Slim Rectangular Table,1114.272
2017,Hon Racetrack Conference Tables,1102.542
2017,GE 30524EE4,1097.544
2017,Bevis Steel Folding Chairs,1084.2350000000001
2017,Bose SoundLink Bluetooth Speaker,1074.6
2017,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1071.684
2017,Hon Olson Stacker Chairs,1059.12
2017,Fellowes High-Stak Drawer Files,1057.1399999999999
2017,"Global Airflow Leather Mesh Back Chair, Black",1056.86
2017,High-Back Leather Manager's Chair,1052.919
2017,Xerox 1915,1048.5
2017,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1029.724
2017,Jabra BIZ 2300 Duo QD Duo Corded Headset,1015.92
2017,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68
2017,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
2017,Sensible Storage WireTech Storage Systems,1007.9159999999999
2017,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056
2017,Hoover Shoulder Vac Commercial Portable Vacuum,1001.896
2017,Samsung Galaxy S4,1001.584
2017,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,998.076
2017,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,992.46
2017,KI Adjustable-Height Table,975.873
2017,Electrix Halogen Magnifier Lamp,971.5
2017,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,959.94
2017,Jabra SPEAK 410,958.6979999999999
2017,GBC ProClick 150 Presentation Binding System,947.94
2017,Avaya 5420 Digital phone,944.93
2017,Bevis Boat-Shaped Conference Table,943.596
2017,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",929.9580000000001
2017,"Global Wood Trimmed Manager's Task Chair, Khaki",927.996
2017,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,926.9920000000001
2017,Office Star Flex Back Scooter Chair with White Frame,921.134
2017,Global Deluxe High-Back Manager's Chair,915.136
2017,"Lifetime Advantage Folding Chairs, 4/Carton",872.32
2017,Hoover WindTunnel Plus Canister Vacuum,871.8
2017,Hoover Upright Vacuum With Dirt Cup,868.59
2017,Hon Multipurpose Stacking Arm Chairs,866.4
2017,Hon Comfortask Task/Swivel Chairs,866.248
2017,GBC DocuBind 300 Electric Binding Machine,841.568
2017,Canon Imageclass D680 Copier / Fax,839.988
2017,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",838.8309999999999
2017,Xerox 189,838.8
2017,Compact Automatic Electric Letter Opener,835.17
2017,Harmony Air Purifier,831.6
2017,Jabra SPEAK 410 Multidevice Speakerphone,823.96
2017,Bush Somerset Collection Bookcase,818.625
2017,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,817.684
2017,Luxo Adjustable Task Clamp Lamp,799.56
2017,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",799.0559999999999
2017,Geemarc AmpliPOWER60,798.0799999999999
2017,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744
2017,Sauder Camden County Collection Library,781.864
2017,Logitech G35 7.1-Channel Surround Sound Headset,779.94
2017,Aastra 57i VoIP phone,775.7280000000001
2017,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",774.4100000000001
2017,AT&T 1080 Phone,767.144
2017,VTech DS6151,755.94
2017,Office Star - Contemporary Task Swivel Chair,754.664
2017,"Global Leather & Oak Executive Chair, Burgundy",754.45
2017,White Computer Printout Paper by Universal,751.944
2017,ClearOne CHATAttach 160 - speaker phone,743.988
2017,Logitech Wireless Gaming Headset G930,735.9540000000001
2017,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946
2017,GBC DocuBind P50 Personal Binding Machine,722.9739999999999
2017,Belkin 5 Outlet SurgeMaster Power Centers,719.136
2017,Hon 4060 Series Tables,716.544
2017,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,715.68
2017,Letter Size Cart,714.3
2017,Hon Every-Day Chair Series Swivel Task Chairs,713.782
2017,Chromcraft Rectangular Conference Tables,710.91
2017,"Global Value Steno Chair, Gray",710.658
2017,Avanti 1.7 Cu. Ft. Refrigerator,706.86
2017,HTC One Mini,705.544
2017,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
2017,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,700.704
2017,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98
2017,Kensington 4 Outlet MasterPiece Compact Power Control Center,699.352
2017,Cisco CP-7937G Unified IP Conference Station Phone,695.7
2017,Okidata B400 Printer,686.4
2017,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",680.524
2017,Honeywell Quietcare HEPA Air Cleaner,676.39
2017,Panasonic KX TS208W Corded phone,676.062
2017,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",675.22
2017,GBC DocuBind 200 Manual Binding Machine,673.568
2017,Pyle PMP37LED,671.93
2017,Logitech G19 Programmable Gaming Keyboard,669.546
2017,Eureka Sanitaire  Commercial Upright,662.84
2017,"Fellowes Mobile File Cart, Black",659.108
2017,Global Deluxe High-Back Office Chair in Storm,652.752
2017,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",644.98
2017,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,644.862
2017,ClearOne Communications CHAT 70 OC Speaker Phone,635.96
2017,First Data FD10 PIN Pad,632.0
2017,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96
2017,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184
2017,"Bevis Oval Conference Table, Walnut",626.352
2017,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,615.89
2017,"Global Fabric Manager's Chair, Dark Gray",605.88
2017,Mitel 5320 IP Phone VoIP phone,604.768
2017,Adtran 1202752G1,604.752
2017,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97
2017,Polycom CX300 Desktop Phone USB VoIP phone,599.96
2017,Logitech Wireless Headset h800,599.9399999999999
2017,AT&T 841000 Phone,593.4
2017,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
2017,Belkin 7 Outlet SurgeMaster II,592.2
2017,Ames Color-File Green Diamond Border X-ray Mailers,587.86
2017,Novimex Fabric Task Chair,585.408
2017,Plantronics S12 Corded Telephone Headset System,582.066
2017,Fellowes Econo/Stor Drawers,581.58
2017,"Bush Westfield Collection Bookcases, Dark Cherry Finish",579.8
2017,Ooma Telo VoIP Home Phone System,579.5540000000001
2017,Cisco Small Business SPA 502G VoIP phone,574.392
2017,Kensington 7 Outlet MasterPiece Power Center,569.536
2017,O'Sullivan Living Dimensions 2-Shelf Bookcases,568.606
2017,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,563.21
2017,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",559.268
2017,Plantronics Cordless Phone Headset with In-line Volume - M214C,559.2
2017,Nortel Business Series Terminal T7208 Digital phone,555.96
2017,Xerox 1914,549.6
2017,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",548.55
2017,Xerox 1964,548.16
2017,Enermax Aurora Lite Keyboard,547.05
2017,Panasonic KX TS3282W Corded phone,543.9359999999999
2017,Logitech G602 Wireless Gaming Mouse,543.932
2017,"Bush Andora Bookcase, Maple/Graphite Gray Finish",539.955
2017,Polycom CX600 IP Phone VoIP phone,539.91
2017,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658
2017,Avaya 4621SW VoIP phone,532.4399999999999
2017,Novimex Turbo Task Chair,532.35
2017,Cisco SPA301,530.366
2017,O'Sullivan Living Dimensions 5-Shelf Bookcases,530.352
2017,"SAFCO Commercial Wire Shelving, 72h",526.664
2017,AT&T 17929 Lendline Telephone,524.784
2017,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",524.672
2017,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92
2017,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,522.0
2017,Digium D40 VoIP phone,515.96
2017,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024
2017,Logitech Mobile Speakerphone P710e - speaker phone,512.924
2017,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,510.168
2017,Logitech Gaming G510s - Keyboard,509.94
2017,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",508.898
2017,Hon 4-Shelf Metal Bookcases,504.9
2017,"Global Leather Task Chair, Black",503.944
2017,"Sauder Camden County Collection Libraries, Planked Cherry Finish",501.31280000000004
2017,Xerox 1943,498.882
2017,WD My Passport Ultra 1TB Portable External Hard Drive,496.79999999999995
2017,GE 2-Jack Phone Line Splitter,494.376
2017,Global Deluxe Steno Chair,492.672
2017,Xerox 1945,491.88000000000005
2017,Global Low Back Tilter Chair,484.704
2017,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984
2017,Cherry 142-key Programmable Keyboard,479.72
2017,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666
2017,"Lesro Round Back Collection Coffee Table, End Table",474.63
2017,Logitech Trackman Marble Mouse,473.842
2017,Bevis 36 x 72 Conference Tables,473.062
2017,Ibico Laser Imprintable Binding System Covers,461.12
2017,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95
2017,Anker Astro 15000mAh USB Portable Charger,459.908
2017,Space Solutions HD Industrial Steel Shelving.,459.88
2017,Xerox 1911,459.84
2017,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
2017,Microsoft Sculpt Comfort Mouse,455.43
2017,Safco Industrial Wire Shelving System,454.9
2017,Fellowes Bankers Box Recycled Super Stor/Drawer,453.432
2017,Panasonic KP-150 Electric Pencil Sharpener,452.88
2017,Home/Office Personal File Carts,451.88
2017,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",451.25199999999995
2017,"Sauder Forest Hills Library, Woodland Oak Finish",451.136
2017,Easy-staple paper,450.672
2017,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97
2017,Fellowes Officeware Wire Shelving,449.15
2017,Okidata MB491 Multifunction Printer,449.1
2017,GBC ProClick Punch Binding System,447.86
2017,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",447.265
2017,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",446.256
2017,Euro-Pro Shark Turbo Vacuum,446.112
2017,AT&T 1070 Corded Phone,445.96
2017,"Bush Andora Conference Table, Maple/Graphite Gray Finish",444.548
2017,"Tenex ""The Solids"" Textured Chair Mats",433.75199999999995
2017,Google Nexus 5,431.976
2017,Razer Kraken PRO Over Ear PC and Music Headset,431.946
2017,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94
2017,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928
2017,First Data TMFD35 PIN Pad,428.4
2017,"Metal Folding Chairs, Beige, 4/Carton",427.644
2017,Xerox 1908,425.448
2017,Bestar Classic Bookcase,424.9575
2017,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944
2017,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",418.782
2017,GBC Twin Loop Wire Binding Elements,416.0
2017,Harbour Creations Steel Folding Chair,414.0
2017,"Eldon Base for stackable storage shelf, platinum",412.764
2017,Plantronics Audio 478 Stereo USB Headset,409.918
2017,O'Sullivan 5-Shelf Heavy-Duty Bookcases,409.7
2017,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",403.2
2017,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",402.32000000000005
2017,"Global Value Mid-Back Manager's Chair, Gray",401.874
2017,"Bevis Traditional Conference Table Top, Plinth Base",400.032
2017,"Bush Westfield Collection Bookcases, Fully Assembled",398.87100000000004
2017,GBC DocuBind P100 Manual Binding Machine,398.352
2017,Lexmark X 9575 Professional All-in-One Color Printer,396.0
2017,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816
2017,"Belkin 19"" Vented Equipment Shelf, Black",391.248
2017,Plantronics Voyager Pro HD - Bluetooth Headset,389.93999999999994
2017,Sauder Barrister Bookcases,388.704
2017,"Belkin 325VA UPS Surge Protector, 6'",387.136
2017,Airmail Envelopes,386.078
2017,SanDisk Cruzer 64 GB USB Flash Drive,384.992
2017,"Howard Miller 16"" Diameter Gallery Wall Clock",383.64
2017,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",381.528
2017,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864
2017,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96
2017,netTALK DUO VoIP Telephone Service,377.928
2017,Hon 2111 Invitation Series Corner Table,376.866
2017,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976
2017,Avery Arch Ring Binders,371.84000000000003
2017,Bevis 44 x 96 Conference Tables,370.62
2017,Case Logic 2.4GHz Wireless Keyboard,369.926
2017,Steel Personal Filing/Posting Tote,369.304
2017,"Leather Task Chair, Black",363.92
2017,Adjustable Depth Letter/Legal Cart,362.92
2017,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92
2017,Polycom SoundPoint IP 450 VoIP phone,361.376
2017,Plantronics Encore H101 Dual Earpieces Headset,359.6
2017,"File Shuttle II and Handi-File, Black",359.234
2017,"Hon Metal Bookcases, Black",354.9
2017,Xerox 1880,354.4
2017,"Global Push Button Manager's Chair, Indigo",353.162
2017,Ibico Plastic Spiral Binding Combs,352.64
2017,Tennsco Industrial Shelving,352.152
2017,Logitech MX Performance Wireless Mouse,351.03200000000004
2017,Logitech Wireless Marathon Mouse M705,349.93
2017,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,347.04
2017,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991
2017,"Sauder Facets Collection Library, Sky Alder Finish",341.96
2017,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",341.264
2017,"Global Geo Office Task Chair, Gray",340.116
2017,Micro Innovations USB RF Wireless Keyboard with Mouse,340.0
2017,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92
2017,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",339.136
2017,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",334.584
2017,"Carina Mini System Audio Rack, Model AR050B",332.94
2017,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94
2017,Xerox 1893,327.92
2017,"Carina 42""Hx23 3/4""W Media Storage Unit",323.92
2017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59
2017,Konica Minolta magicolor 1690MF Multifunction Printer,319.92
2017,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",319.40999999999997
2017,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776
2017,Multicolor Computer Printout Paper,314.55
2017,"Global Stack Chair without Arms, Black",311.76
2017,Belkin F9M820V08 8 Outlet Surge,309.456
2017,"Global Stack Chair with Arms, Black",308.794
2017,Carina Double Wide Media Storage Towers in Natural & Black,307.724
2017,Grandstream GXP2100 Mainstream Business Phone,305.96
2017,APC 7 Outlet Network SurgeArrest Surge Protector,305.824
2017,"Eldon ""L"" Workstation Diamond Chairmat",303.92
2017,Staple envelope,303.492
2017,AT&T TR1909W,302.376
2017,Novimex Swivel Fabric Task Chair,301.96
2017,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47
2017,Premium Transparent Presentation Covers by GBC,300.014
2017,Office Star - Ergonomically Designed Knee Chair,299.626
2017,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997
2017,Holmes 99% HEPA Air Purifier,298.908
2017,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,295.926
2017,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",295.852
2017,Safco Industrial Shelving,295.4
2017,Panasonic Kx-TS550,294.336
2017,Fellowes Bankers Box Stor/Drawer Steel Plus,294.216
2017,Eldon Portable Mobile Manager,288.456
2017,Canon PC170 Desktop Personal Copier,287.91
2017,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52
2017,Xerox 1886,287.4
2017,Trimflex Flexible Post Binders,286.492
2017,Embossed Ink Jet Note Cards,284.382
2017,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84
2017,LG Exalt,280.782
2017,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0
2017,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,279.944
2017,Acco Perma 4000 Stacking Storage Drawers,279.328
2017,"Boston School Pro Electric Pencil Sharpener, 1670",278.82
2017,Clearsounds A400,277.158
